Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-04-07 00:00:00-04:00,47.57404564376043,47.68000120198707,45.64035670612429,46.646934509277344,11923600,0.0,0.0,0.0
1999-04-08 00:00:00-04:00,46.567465390487456,47.24293203864299,45.61386541662082,47.01777648925781,7952400,0.0,0.0,0.0
1999-04-09 00:00:00-04:00,46.938306289450715,47.41510624047223,46.80586185861141,47.30915069580078,4946800,0.0,0.0,0.0
1999-04-12 00:00:00-04:00,46.19660559205891,47.30913852489519,46.14362783335242,46.99127197265625,10934000,0.0,0.0,0.0
1999-04-13 00:00:00-04:00,47.28266372680664,47.388619275774275,45.98470825195312,46.355552673339844,9962200,0.0,0.0,0.0
1999-04-14 00:00:00-04:00,46.93832087770722,46.99129866650824,44.507964816460245,44.766231536865234,21253800,0.0,0.0,0.0
1999-04-15 00:00:00-04:00,44.92515051775485,45.44830601464498,43.3358173626456,45.37546157836914,17650600,0.0,0.0,0.0
1999-04-16 00:00:00-04:00,45.26951436715461,45.26951436715461,43.8126253734779,44.051025390625,17274000,0.0,0.0,0.0
1999-04-19 00:00:00-04:00,44.3423930989455,44.71323748567503,41.54119353489921,41.98488235473633,19460600,0.0,0.0,0.0
1999-04-20 00:00:00-04:00,41.799465807774126,43.28284355507156,41.40213248260517,42.9384880065918,17413600,0.0,0.0,0.0
1999-04-21 00:00:00-04:00,43.3358167393778,45.084083184853924,42.753061257552424,45.057594299316406,10940400,0.0,0.0,0.0
1999-04-22 00:00:00-04:00,45.48141830173574,46.408529332930115,45.183418327423254,46.276084899902344,13630600,0.0,0.0,0.0
1999-04-23 00:00:00-04:00,46.037685812395175,47.22968573273912,45.56088584425759,46.88533020019531,7064400,0.0,0.0,0.0
1999-04-26 00:00:00-04:00,47.20319294090118,48.31572610785845,47.05088185256775,47.96474838256836,5421000,0.0,0.0,0.0
1999-04-27 00:00:00-04:00,48.31572722960775,48.55412719949069,46.62706077627031,47.22968292236328,16482800,0.0,0.0,0.0
1999-04-28 00:00:00-04:00,46.832338073943134,46.99127134794973,45.40856082763406,45.61384963989258,7676800,0.0,0.0,0.0
1999-04-29 00:00:00-04:00,45.401960082578995,45.666848997879924,44.2894266383151,45.24302673339844,19148200,0.0,0.0,0.0
1999-04-30 00:00:00-04:00,45.8787411284211,46.11714105345331,43.91856396704514,45.534385681152344,15295200,0.0,0.0,0.0
1999-05-03 00:00:00-04:00,45.40195316961634,45.58737538209435,44.534442104094204,45.295997619628906,11109800,0.0,0.0,0.0
1999-05-04 00:00:00-04:00,45.37548128423844,46.09068151463799,44.315925387350205,44.580814361572266,15428400,0.0,0.0,0.0
1999-05-05 00:00:00-04:00,44.60726553841033,45.93170928955078,43.256332912247075,45.93170928955078,12642600,0.0,0.0,0.0
1999-05-06 00:00:00-04:00,45.5078938710768,45.90522705388597,43.8390945032783,44.262916564941406,15173400,0.0,0.0,0.0
1999-05-07 00:00:00-04:00,44.660266383348315,45.03111082544017,43.70666638939782,44.89866638183594,16430400,0.0,0.0,0.0
1999-05-10 00:00:00-04:00,45.19005041033308,45.653606027086205,44.660272562615226,45.34898376464844,10604200,0.0,0.0,0.0
1999-05-11 00:00:00-04:00,45.719819119910255,46.302574635923015,45.45493024899536,46.06417465209961,8800800,0.0,0.0,0.0
1999-05-12 00:00:00-04:00,46.276087620694874,47.17670981823559,44.925154324383804,47.01777648925781,12507400,0.0,0.0,0.0
1999-05-13 00:00:00-04:00,47.38861231360452,47.46807896365528,45.93172372934055,46.14363479614258,9864000,0.0,0.0,0.0
1999-05-14 00:00:00-04:00,45.24302709946652,45.77280493435489,44.9251603985335,45.26951599121094,12205400,0.0,0.0,0.0
1999-05-17 00:00:00-04:00,44.87216386056389,46.223096774902,44.428475109286175,46.08403015136719,9906800,0.0,0.0,0.0
1999-05-18 00:00:00-04:00,46.03768698888343,46.30257586684018,45.348975906195875,45.878753662109375,9267800,0.0,0.0,0.0
1999-05-19 00:00:00-04:00,46.064169560043574,46.54096947498365,45.34896968763347,46.51448059082031,7985600,0.0,0.0,0.0
1999-05-20 00:00:00-04:00,46.6138110523115,46.6138110523115,45.16354473316727,45.23638916015625,5997200,0.0,0.0,0.0
1999-05-21 00:00:00-04:00,45.37545753370786,45.50790195149451,44.58079102698793,44.819190979003906,10958600,0.0,0.0,0.0
1999-05-24 00:00:00-04:00,44.89867245666615,44.9781391335806,43.38880559529153,43.68018341064453,9569800,0.0,0.0,0.0
1999-05-25 00:00:00-04:00,43.62717736701607,44.26291037054271,42.064333733346395,42.249755859375,17771200,0.0,0.0,0.0
1999-05-26 00:00:00-04:00,42.80603526197726,43.60070175817733,41.48159110164381,43.428524017333984,26772000,0.0,0.0,0.0
1999-05-27 00:00:00-04:00,43.25633811019134,44.017893358610195,42.70007166786799,43.3887825012207,23334800,0.0,0.0,0.0
1999-05-28 00:00:00-04:00,43.65369275525525,44.34240392736486,43.09742603932057,44.10400390625,12969800,0.0,0.0,0.0
1999-06-01 00:00:00-04:00,44.024538963374106,44.23645010158529,42.88551659548898,43.12391662597656,6960200,0.0,0.0,0.0
1999-06-02 00:00:00-04:00,43.09740387165665,44.077492343230894,42.017982109044475,43.85233688354492,11996600,0.0,0.0,0.0
1999-06-03 00:00:00-04:00,44.18346601374009,44.18346601374009,42.96497714285757,43.22986602783203,11147800,0.0,0.0,0.0
1999-06-04 00:00:00-04:00,43.54772091025263,44.70660946853946,43.54772091025263,44.554298400878906,12987200,0.0,0.0,0.0
1999-06-07 00:00:00-04:00,44.86553693970206,45.76615878823335,44.76620364758464,45.48140335083008,11491800,0.0,0.0,0.0
1999-06-08 00:00:00-04:00,45.58736559823422,45.79927665272921,44.11061043722228,44.34238815307617,8134800,0.0,0.0,0.0
1999-06-09 00:00:00-04:00,44.50132807049152,45.209905764471074,44.47483918473527,45.084083557128906,8384400,0.0,0.0,0.0
1999-06-10 00:00:00-04:00,44.6072725338532,44.872161325621924,44.03113941175623,44.56753921508789,9392400,0.0,0.0,0.0
1999-06-11 00:00:00-04:00,44.87217485408288,44.91853040661809,43.49475272160808,43.892086029052734,16567600,0.0,0.0,0.0
1999-06-14 00:00:00-04:00,44.05101530804517,44.05101530804517,42.964971034064504,43.06430435180664,14136800,0.0,0.0,0.0
1999-06-15 00:00:00-04:00,43.17025752327659,43.96492402163419,43.044435327703304,43.70665740966797,9147800,0.0,0.0,0.0
1999-06-16 00:00:00-04:00,44.792710254370675,45.95159912109375,44.739732477606196,45.95159912109375,15060200,0.0,0.0,0.0
1999-06-17 00:00:00-04:00,45.34896523487609,46.67340931299747,45.34896523487609,46.46149826049805,16278200,0.0,0.0,0.0
1999-06-18 00:00:00-04:00,46.03767159902549,46.80584908830727,45.95820496220323,46.673404693603516,5392800,0.0,0.0,0.0
1999-06-21 00:00:00-04:00,46.99129823568291,48.09720956676507,46.91183155320994,48.07072067260742,10565200,0.0,0.0,0.0
1999-06-22 00:00:00-04:00,47.78596420288086,48.39520875757391,46.620452880859375,46.620452880859375,10862800,0.0,0.0,0.0
1999-06-23 00:00:00-04:00,46.627058761334226,47.4680808409663,46.32905881185829,47.35550308227539,9607000,0.0,0.0,0.0
1999-06-24 00:00:00-04:00,47.33565013230757,47.36213902437937,46.19662777322014,46.4151611328125,14988800,0.0,0.0,0.0
1999-06-25 00:00:00-04:00,46.726397094726565,47.09724151611328,45.93173047746931,46.355552673339844,8635600,0.0,0.0,0.0
1999-06-28 00:00:00-04:00,46.752874825275576,47.52105237197982,46.36878605192346,47.454830169677734,7666200,0.0,0.0,0.0
1999-06-29 00:00:00-04:00,47.41510971002116,48.28924301752435,47.17670971706575,48.10382080078125,9000400,0.0,0.0,0.0
1999-06-30 00:00:00-04:00,48.15017151780862,50.80568228367869,47.58066048073923,48.84550476074219,19467600,0.0,0.0,0.0
1999-07-01 00:00:00-04:00,49.004431307685046,49.45474229807999,48.156787090471035,49.17660903930664,6822600,0.0,0.0,0.0
1999-07-02 00:00:00-04:00,49.16338085418052,49.852092008387785,49.16338085418052,49.79911422729492,3302000,0.0,0.0,0.0
1999-07-06 00:00:00-04:00,50.063994814037514,50.56728365079238,49.21635045739772,49.481239318847656,8794800,0.0,0.0,0.0
1999-07-07 00:00:00-04:00,49.454762964946966,49.77262967923693,49.1104073577995,49.56071853637695,10520000,0.0,0.0,0.0
1999-07-08 00:00:00-04:00,49.56069366036588,50.428204466019,49.32229374430854,50.22291564941406,11225000,0.0,0.0,0.0
1999-07-09 00:00:00-04:00,50.4083449480739,50.77918931448117,50.03750058166663,50.72621154785156,4206800,0.0,0.0,0.0
1999-07-12 00:00:00-04:00,50.911622255180134,51.1765110286202,50.16993368954796,50.46131134033203,7816200,0.0,0.0,0.0
1999-07-13 00:00:00-04:00,50.22291564941406,50.408337806347554,49.825582455985156,50.22291564941406,6230000,0.0,0.0,0.0
1999-07-14 00:00:00-04:00,50.72622784130245,51.17653900229574,50.01102776207782,51.077205657958984,6909400,0.0,0.0,0.0
1999-07-15 00:00:00-04:00,51.25600075795251,51.54737854003906,50.97124519818611,51.54737854003906,6539800,0.0,0.0,0.0
1999-07-16 00:00:00-04:00,51.57386266044104,52.315551491716,51.5539959953176,52.024173736572266,4913800,0.0,0.0,0.0
1999-07-19 00:00:00-04:00,52.23609278329606,52.23609278329606,51.28911493491734,51.49440383911133,6833000,0.0,0.0,0.0
1999-07-20 00:00:00-04:00,50.86529184038337,50.93813628905466,49.37529175392506,49.50773620605469,14837400,0.0,0.0,0.0
1999-07-21 00:00:00-04:00,49.61366843364744,50.176557090462715,49.21633526413078,49.74611282348633,10980400,0.0,0.0,0.0
1999-07-22 00:00:00-04:00,49.74612161224453,49.74612161224453,48.34221083192027,48.48127746582031,15148400,0.0,0.0,0.0
1999-07-23 00:00:00-04:00,48.84550831529916,49.050797192437756,48.0508416941175,48.55413055419922,12115000,0.0,0.0,0.0
1999-07-26 00:00:00-04:00,47.891899228362696,48.42167687469414,47.28265493508153,47.36212158203125,10720000,0.0,0.0,0.0
1999-07-27 00:00:00-04:00,48.315731048583984,49.057419902399964,47.90515329022156,48.315731048583984,13732800,0.0,0.0,0.0
1999-07-28 00:00:00-04:00,48.89848078007114,49.534214007981056,48.269369773285284,49.26270294189453,10161800,0.0,0.0,0.0
1999-07-29 00:00:00-04:00,48.34220697591593,48.73954018393715,47.732962723616716,48.20976257324219,13033800,0.0,0.0,0.0
1999-07-30 00:00:00-04:00,48.42168559217111,48.95146333387976,47.89853007223381,47.97137451171875,10947400,0.0,0.0,0.0
1999-08-02 00:00:00-04:00,48.0508239847481,49.004423578712235,47.65349082059638,47.83891296386719,9642400,0.0,0.0,0.0
1999-08-03 00:00:00-04:00,48.49452758795441,48.50114980939206,46.83235000710277,47.52768325805664,13005000,0.0,0.0,0.0
1999-08-04 00:00:00-04:00,47.52770202353066,47.885302122356165,46.62707955241457,46.666812896728516,13227600,0.0,0.0,0.0
1999-08-05 00:00:00-04:00,46.67342631093182,47.40849304199219,45.560892880137764,47.40849304199219,18695200,0.0,0.0,0.0
1999-08-06 00:00:00-04:00,47.07073728124559,47.94487027521357,46.56744858774887,46.8985595703125,12392200,0.0,0.0,0.0
1999-08-09 00:00:00-04:00,47.070755659672784,47.203200104410186,46.2032445466428,46.295955657958984,7983400,0.0,0.0,0.0
1999-08-10 00:00:00-04:00,46.170131427861804,46.50786474725666,44.87217592587372,45.878753662109375,16767200,0.0,0.0,0.0
1999-08-11 00:00:00-04:00,46.699903653412974,47.46808130851733,45.997948209955545,47.388614654541016,13101400,0.0,0.0,0.0
1999-08-12 00:00:00-04:00,47.57403276193196,47.89189935054175,46.72638852563918,46.83234405517578,12715000,0.0,0.0,0.0
1999-08-13 00:00:00-04:00,47.81243486068436,48.92496797101607,47.73296820994638,48.87199020385742,14342600,0.0,0.0,0.0
1999-08-16 00:00:00-04:00,48.84550301107865,49.428258469996074,48.527636397123686,49.26270294189453,11470600,0.0,0.0,0.0
1999-08-17 00:00:00-04:00,49.69315843903617,49.746136219888015,48.607113931573224,49.50773620605469,11408400,0.0,0.0,0.0
1999-08-18 00:00:00-04:00,49.26932074806907,49.87856503688928,48.76603198773933,48.951454162597656,7035200,0.0,0.0,0.0
1999-08-19 00:00:00-04:00,48.50114252898936,48.84549799205701,48.05745375926759,48.36869812011719,10157800,0.0,0.0,0.0
1999-08-20 00:00:00-04:00,48.42167911169663,49.136878967285156,48.156790276293485,49.136878967285156,6920800,0.0,0.0,0.0
1999-08-23 00:00:00-04:00,49.58719666101342,50.699729919433594,49.474618890816146,50.699729919433594,9652000,0.0,0.0,0.0
1999-08-24 00:00:00-04:00,50.328875206639005,51.60034152764883,50.22954190031011,51.04407501220703,13891400,0.0,0.0,0.0
1999-08-25 00:00:00-04:00,51.36194926936452,52.3420380383003,50.80568267077935,52.130126953125,11352000,0.0,0.0,0.0
1999-08-26 00:00:00-04:00,52.13013783395637,52.315560072186905,51.18315997442185,51.26262664794922,9753000,0.0,0.0,0.0
1999-08-27 00:00:00-04:00,51.64672391549033,51.65334613935435,50.62027921656726,50.752723693847656,9635400,0.0,0.0,0.0
1999-08-30 00:00:00-04:00,50.964605465712786,51.12353874679089,49.90505025852541,50.03749465942383,10141600,0.0,0.0,0.0
1999-08-31 00:00:00-04:00,50.38186179755246,50.9116395241303,49.269328571738995,50.593772888183594,14590400,0.0,0.0,0.0
1999-09-01 00:00:00-04:00,50.911648438610456,51.38844847601679,50.593781747006226,50.958003997802734,10752000,0.0,0.0,0.0
1999-09-02 00:00:00-04:00,50.01100867902729,51.04407506593516,49.905053152164946,50.7791862487793,14583200,0.0,0.0,0.0
1999-09-03 00:00:00-04:00,52.236081031551976,53.130080897076766,52.05065883722091,53.11021423339844,14195400,0.0,0.0,0.0
1999-09-07 00:00:00-04:00,53.00426297770712,53.53404071861374,52.79235188134447,52.87181854248047,9009000,0.0,0.0,0.0
1999-09-08 00:00:00-04:00,52.553953342234315,53.08373109770039,51.732797821261904,52.156620025634766,14303400,0.0,0.0,0.0
1999-09-09 00:00:00-04:00,52.18310031881318,53.03074458795126,51.91821148470753,52.89830017089844,12677600,0.0,0.0,0.0
1999-09-10 00:00:00-04:00,53.61350100677792,54.030700928149834,53.004256677155446,53.507545471191406,10251000,0.0,0.0,0.0
1999-09-13 00:00:00-04:00,53.454573963752566,53.560529511748115,52.58044069278932,52.865196228027344,7240800,0.0,0.0,0.0
1999-09-14 00:00:00-04:00,52.65990761556942,53.52741866909553,52.553952067047156,53.15657424926758,10022600,0.0,0.0,0.0
1999-09-15 00:00:00-04:00,53.81879341311571,53.81879341311571,52.077149181831174,52.130126953125,16096000,0.0,0.0,0.0
1999-09-16 00:00:00-04:00,52.10363006591797,52.580429934340195,51.024208141573205,52.10363006591797,15371000,0.0,0.0,0.0
1999-09-17 00:00:00-04:00,52.58044047040271,53.77244038031108,52.50097380974215,53.66648483276367,14506400,0.0,0.0,0.0
1999-09-20 00:00:00-04:00,53.82540464888473,54.03731569080947,53.42807144527583,53.792293548583984,6187200,0.0,0.0,0.0
1999-09-21 00:00:00-04:00,53.322116601599454,53.42807212390765,52.34865024039291,52.50096130371094,12265800,0.0,0.0,0.0
1999-09-22 00:00:00-04:00,52.58044713744508,53.33538050944366,51.944713771551534,53.057247161865234,12441800,0.0,0.0,0.0
1999-09-23 00:00:00-04:00,53.61351386706034,53.71946942806244,50.5474248205622,50.85866928100586,19766000,0.0,0.0,0.0
1999-09-24 00:00:00-04:00,50.54079972404807,51.12355527642179,49.69315528423175,50.924888610839844,23570800,0.0,0.0,0.0
1999-09-27 00:00:00-04:00,51.653322700626596,52.02416706873366,51.12354503190222,51.28247833251953,12608800,0.0,0.0,0.0
1999-09-28 00:00:00-04:00,51.02422261176808,51.70631150586439,49.931555936759416,51.52088928222656,20622000,0.0,0.0,0.0
1999-09-29 00:00:00-04:00,51.520882393355635,51.8917267910456,50.487815856933594,50.487815856933594,15557000,0.0,0.0,0.0
1999-09-30 00:00:00-04:00,50.9646194236177,51.54737494717258,50.328886125194195,51.01759719848633,17604200,0.0,0.0,0.0
1999-10-01 00:00:00-04:00,50.32889016085721,51.03746795654297,49.7991123696903,51.03746795654297,19607400,0.0,0.0,0.0
1999-10-04 00:00:00-04:00,51.30895722674839,52.368512357915115,51.01757956567754,52.18309020996094,12434200,0.0,0.0,0.0
1999-10-05 00:00:00-04:00,52.36852525511096,53.18968068399737,51.441414287013394,52.55394744873047,19526400,0.0,0.0,0.0
1999-10-06 00:00:00-04:00,52.87182116540881,53.68635448246108,52.070532292536264,53.60688781738281,19098200,0.0,0.0,0.0
1999-10-07 00:00:00-04:00,53.90488604261711,54.16315269564684,53.08373053041999,53.48106384277344,22013600,0.0,0.0,0.0
1999-10-08 00:00:00-04:00,53.269141699341404,54.19625256929513,52.5539418853771,54.043941497802734,22523200,0.0,0.0,0.0
1999-10-11 00:00:00-04:00,54.196255709250345,54.83198891405093,54.063811291583555,54.80550003051758,13016000,0.0,0.0,0.0
1999-10-12 00:00:00-04:00,54.62008324763659,55.0571498691623,53.401594484595236,53.56052780151367,20182800,0.0,0.0,0.0
1999-10-13 00:00:00-04:00,52.9512840197113,53.58701729458527,51.7592841293226,51.971195220947266,22570600,0.0,0.0,0.0
1999-10-14 00:00:00-04:00,52.15660674496212,52.65989548450213,51.30896255205263,52.29567337036133,22130400,0.0,0.0,0.0
1999-10-15 00:00:00-04:00,50.964634857496286,51.70632393026651,50.44147917223872,50.752723693847656,33703000,0.0,0.0,0.0
1999-10-18 00:00:00-04:00,50.80567323753505,50.991095402635544,48.666696118697224,50.1103401184082,24714800,0.0,0.0,0.0
1999-10-19 00:00:00-04:00,50.653373729794055,50.91164037582124,49.53421826367624,50.38186264038086,26657200,0.0,0.0,0.0
1999-10-20 00:00:00-04:00,51.15003525091677,52.33541281563895,50.64674645248725,51.918212890625,22486400,0.0,0.0,0.0
1999-10-21 00:00:00-04:00,51.070558019431246,52.765846252441406,50.699713718460266,52.765846252441406,22454800,0.0,0.0,0.0
1999-10-22 00:00:00-04:00,53.07709869205861,53.61349856655104,52.342032197383816,52.5274543762207,16589400,0.0,0.0,0.0
1999-10-25 00:00:00-04:00,52.289058600702596,53.1300806931911,52.07714752228029,52.55394744873047,13855400,0.0,0.0,0.0
1999-10-26 00:00:00-04:00,53.189682379001525,53.48106012111757,52.02417141053735,52.130126953125,13542400,0.0,0.0,0.0
1999-10-27 00:00:00-04:00,51.99766997708619,52.236069890379,51.236114698511955,52.0506477355957,15225200,0.0,0.0,0.0
1999-10-28 00:00:00-04:00,52.871813284840655,54.037324198935345,52.39501336543829,53.85190200805664,14103800,0.0,0.0,0.0
1999-10-29 00:00:00-04:00,55.09687184380942,56.15642707157498,54.91144967895044,55.73260498046875,19000000,0.0,0.0,0.0
1999-11-01 00:00:00-05:00,55.732608479856594,56.39483053879025,55.368386347443085,55.44123077392578,9681800,0.0,0.0,0.0
1999-11-02 00:00:00-05:00,55.73261661627447,56.42132765811056,55.26243888579022,55.47434997558594,12834800,0.0,0.0,0.0
1999-11-03 00:00:00-05:00,56.262398387608904,56.898131702723134,56.10346505883035,56.580265045166016,18752600,0.0,0.0,0.0
1999-11-04 00:00:00-05:00,57.36830306362222,57.48088082560786,56.60674761489585,57.21599197387695,20048600,0.0,0.0,0.0
1999-11-05 00:00:00-05:00,58.38151120221691,58.67288898044939,57.79875564575195,57.79875564575195,15134600,0.0,0.0,0.0
1999-11-08 00:00:00-05:00,58.01067521951269,59.169564279263234,57.82525296995261,58.96427536010742,10890800,0.0,0.0,0.0
1999-11-09 00:00:00-05:00,59.44106213014517,59.547017677614235,58.06364001304733,58.56692886352539,14629800,0.0,0.0,0.0
1999-11-10 00:00:00-05:00,58.593432140350345,59.838410128865924,58.32854320662362,59.335121154785156,16561000,0.0,0.0,0.0
1999-11-11 00:00:00-05:00,59.97084255553128,60.474131428567986,59.44106479444002,60.3946647644043,18501400,0.0,0.0,0.0
1999-11-12 00:00:00-05:00,60.71251593255377,61.242293558492285,58.80531647917512,61.18931579589844,28646600,0.0,0.0,0.0
1999-11-15 00:00:00-05:00,61.24229568484754,61.45420674258058,60.76549580494821,61.07011795043945,10909400,0.0,0.0,0.0
1999-11-16 00:00:00-05:00,61.29528375486835,62.91110584175123,61.03039488816624,62.619728088378906,19126400,0.0,0.0,0.0
1999-11-17 00:00:00-05:00,62.61970058068198,62.89121154978181,61.454190079180286,61.772056579589844,21683600,0.0,0.0,0.0
1999-11-18 00:00:00-05:00,62.19589786358924,63.66603088378906,61.82505349813342,63.66603088378906,17738400,0.0,0.0,0.0
1999-11-19 00:00:00-05:00,63.38790555659029,64.34150547302876,63.149505577480674,64.23554992675781,17939400,0.0,0.0,0.0
1999-11-22 00:00:00-05:00,64.36799590911099,65.69244026938075,63.255462646484375,63.255462646484375,18841800,0.0,0.0,0.0
1999-11-23 00:00:00-05:00,64.7918183715108,64.84479614614,62.93759625948882,63.54684066772461,24047600,0.0,0.0,0.0
1999-11-24 00:00:00-05:00,63.73230240939605,65.89777029051331,63.07007981578221,65.6395034790039,18617800,0.0,0.0,0.0
1999-11-26 00:00:00-05:00,66.46064695387432,66.77851373882707,65.5865132952542,65.85140228271484,8045200,0.0,0.0,0.0
1999-11-29 00:00:00-05:00,65.71891188358236,66.27517836869129,64.68584555409437,64.76531219482422,20485200,0.0,0.0,0.0
1999-11-30 00:00:00-05:00,64.89772399266562,65.00367946040873,62.301815032958984,62.301815032958984,23702400,0.0,0.0,0.0
1999-12-01 00:00:00-05:00,62.99055285062881,63.970641351668874,62.51375303931202,63.652774810791016,23205800,0.0,0.0,0.0
1999-12-02 00:00:00-05:00,63.89119172776624,65.79839148083389,63.851458399577325,65.67256927490234,17229200,0.0,0.0,0.0
1999-12-03 00:00:00-05:00,67.22878039391685,67.97046906650537,66.88442493878647,67.0698471069336,21444600,0.0,0.0,0.0
1999-12-06 00:00:00-05:00,67.32812231627462,68.23536661226456,66.69901130810642,67.6791000366211,16018400,0.0,0.0,0.0
1999-12-07 00:00:00-05:00,67.89101111305669,68.1558999586012,66.82483350974006,67.6791000366211,23397000,0.0,0.0,0.0
1999-12-08 00:00:00-05:00,67.69891635665047,68.22869365377774,66.69896170832276,66.85789489746094,19563000,0.0,0.0,0.0
1999-12-09 00:00:00-05:00,67.81153730037461,68.18238164498602,65.48051570567422,67.1758041381836,28445400,0.0,0.0,0.0
1999-12-10 00:00:00-05:00,67.73208618164062,67.97048617211179,66.22221957532325,67.73208618164062,20428400,0.0,0.0,0.0
1999-12-13 00:00:00-05:00,67.50031355288147,68.94395804954861,67.20231354210155,68.65258026123047,16209200,0.0,0.0,0.0
1999-12-14 00:00:00-05:00,68.44729713784689,68.84463051906503,66.96391918129912,67.41423034667969,27760200,0.0,0.0,0.0
1999-12-15 00:00:00-05:00,66.64604765833941,68.7121810913086,66.06329207468144,68.7121810913086,31797200,0.0,0.0,0.0
1999-12-16 00:00:00-05:00,69.61279644761613,70.56639639895334,69.2949297971704,70.40746307373047,27219600,0.0,0.0,0.0
1999-12-17 00:00:00-05:00,71.62591432075544,71.94378080442743,70.7186703986083,71.01667022705078,23892400,0.0,0.0,0.0
1999-12-20 00:00:00-05:00,71.54645348437931,72.26165313046529,70.93720934141717,71.94378662109375,15392000,0.0,0.0,0.0
1999-12-21 00:00:00-05:00,72.155750714508,75.81121826171875,71.74517283782853,75.81121826171875,26003800,0.0,0.0,0.0
1999-12-22 00:00:00-05:00,75.59925804312005,75.70521355544396,74.1158808705851,75.57276916503906,22313600,0.0,0.0,0.0
1999-12-23 00:00:00-05:00,76.17544200026457,76.92375330566576,75.44037514274657,76.47344207763672,17543600,0.0,0.0,0.0
1999-12-27 00:00:00-05:00,76.55290256726202,76.57939146088391,74.5132577583765,76.02312469482422,19281800,0.0,0.0,0.0
1999-12-28 00:00:00-05:00,76.07608819776966,76.71182152532762,75.06951042913622,75.54631042480469,15346400,0.0,0.0,0.0
1999-12-29 00:00:00-05:00,76.28797129038217,78.4070816040039,76.18201577470109,78.4070816040039,16512600,0.0,0.0,0.0
1999-12-30 00:00:00-05:00,79.36073129164065,79.46668687413951,77.55948638916016,77.55948638916016,21887000,0.0,0.0,0.0
1999-12-31 00:00:00-05:00,78.51305422802467,78.98985415248636,77.45349884033203,77.45349884033203,14464400,0.0,0.0,0.0
2000-01-03 00:00:00-05:00,81.53279701071868,81.53279701071868,76.92373051303673,80.3143081665039,36345200,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,77.98326149743272,79.25472771749956,74.53970715141837,74.80459594726562,33786600,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,74.16886617971021,75.97011007264602,71.41402257874954,72.89739990234375,42496600,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,73.63911057560415,74.59271056866953,67.59964395285675,67.89102172851562,37134800,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,70.3014778137207,76.2879638671875,69.93063354492188,76.2879638671875,28138200,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,77.13561541583087,79.62557003433639,76.23499353254164,78.4070816040039,29675600,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,77.77136321501298,78.72496303645048,73.74505285783248,74.59269714355469,32546600,0.0,0.0,0.0
